2024-09-27 14:02:00.925, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:02:01.936, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:22.077, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:23.090, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:24.091, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:25.092, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:26.092, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:27.082, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:28.082, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:29.093, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:30.093, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:31.084, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:32.085, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:33.088, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
2024-09-27 14:04:34.088, Hyp3 on Prolific USB-to-Serial Comm Port (COM12) , 0, 22.853314, 1, 22.731984, 2, 22.732105, 3, 22.795018, 4, 22.795160, 5, 22.668808, 6, -112.276214, 7, 23.260069, 8, 23.032116, 9, 22.968822, 10, 22.987025, 11, 31.579498, 12, 23.195044, 13, 33.453002, 15, 23.023784, 16, 23.146099, 17, -5.927612, 18, 22.615513, 19, 22.065891, 20, -103.674702, 21, 23.219667, 22, 23.268363, 23, 23.244310, 24, 22.971116, 25, 22.786273, 26, -35.738463, 27, 22.722733, 28, 86.801622, 29, 23.079497, 30, 23.259591, 31, 22.958809, 32, -15.939371, 33, 23.292909, 34, -47.513175, 35, -56.875358, 36, 1311.825463, 37, 36.052784, 38, 1172.477143, 39, 1673.081603, 40, -9369.312478, 42, 21.920314, 43, 22.038228, 44, 23.208102, 45, 23.384401, 46, 23.472460, 47, 50.944299, 48, 22.357582, 49, 22.426731, 50, 22.421766, 51, 22.426732, 52, 22.421797, 53, 22.446533, 54, 22.466304, 55, -2.351444, 56, 22.935016, 57, 23.062232, 58, 23.272933, 59, 23.248460, 60, 23.190003, 61, 10.733058, 62, -60.022722, 63, 22.214539, 64, 22.288488, 65, 10.946143, 66, 22.194881, 67, 22.239236, 68, 22.298430, 69, 22.667995
